id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
11419695,09016713943001893000000000U3,SPORTS WORLD,SPORTS WORLD,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,CALLE,FERROCARRIL DE CUERNAVACA,PROLONGACION,MOLIERE,AVENIDA,EJERCITO NACIONAL MEXICANO,250,NA,NA,18,NA,NA,COLONIA,GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO ANTARA I,2,11520,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0444,013,5638109139,JACOBO.RIO@SPORTSWORLD.COM.MX,NA,Fijo,19.44001514,-99.20229316,2024-11
6318666,09014713941000165013003227S6,SPORTS WORLD DEL VALLE,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,AVENIDA,INSURGENTES SUR,CALLE,ALGECIRAS,CALLE,ACTIPAN,CALLE,CÁDIZ,1391,NA,NA,18,201,NA,COLONIA,INSURGENTES MIXCOAC,CENTRO Y PLAZA COMERCIAL,CENTRO ARMAND,SN,3920,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0793,021,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.37104199,-99.18002322,2010-07
10088314,09012713943002911000000000U1,SPORTZUMBA,RICARDO VICTORIA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CHICOASEN,CALLE,ACANCEH,CALLE,TIZIMIN,CALLE,SEYE,NA,SN,NA,NA,NA,NA,COLONIA,LOMAS DE PADIERNA,NA,NA,NA,14200,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0623,021,5543897678,NA,NA,Fijo,19.28948122,-99.22969504,2024-11
757506,09016713941000081000000000U0,SQUASH,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,MARINA NACIONAL,CALLE,MAR TIRRENO,CALLE,FELIPE CARRILLO PUERTO,CALLE,FELIPE CARRILLO PUERTO,82,NA,NA,NA,NA,NA,COLONIA,ANÁHUAC I SECCIÓN,NA,NA,NA,11320,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,023,NA,MARAIEZMEDELLIZBETH@GMAIL.COM,NA,Fijo,19.45104104,-99.18441852,2010-07
698131,09017713943000951000000000U8,SQUASH,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,4,CALLE,83,CALLE,81,CALZADA,GENERAL IGNACIO ZARAGOZA,482,NA,NA,NA,NA,NA,COLONIA,PUEBLA,NA,NA,NA,15020,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1308,009,5557569179,ASOCIACIONSQUASHDF70@HOTMAIL.COM,NA,Fijo,19.40857312,-99.0794595,2014-12
785007,09006713941000011010000000U8,SQUASH CARMELITA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALZADA,SANTA ANITA,CALLE,SUR 77,CALZADA,CALZADA DE LA VIGA,CALLE,ALVARO OBREGON,330,NA,NA,NA,NA,NA,COLONIA,NUEVA SANTA ANITA,NA,NA,NA,08210,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0240,009,NA,NA,NA,Fijo,19.39874017,-99.12566559,2010-07
877125,09015713941000021001000000U8,SQUASH CIPRES,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,SANTA MARIA LA RIBERA,CALLE,SOR JUANA INES DE LA CRUZ,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,JAIME TORRES BODET,80,C,NA,NA,NA,NA,COLONIA,SANTA MARÍA LA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0485,021,NA,NA,NA,Fijo,19.44532735,-99.15770229,2010-07
741639,09005713943001362000000000U2,SQUASH CUAUHTEMOC,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CATAMARCA,CALLE,PARANAGUA,CALLE,SAN JUAN DE PUERTO RICO,CALZADA,TICOMAN,156,NA,NA,NA,NA,NA,COLONIA,RESIDENCIAL ZACATENCO,NA,NA,NA,06379,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0633,019,NA,NA,NA,Fijo,19.5037221,-99.1273532,2010-07
956662,09014531115000042011000000U8,SQUASH DELTA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PITAGORAS,CALZADA,OBRERO MUNDIAL,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,PESTALOZZI,35,NA,NA,NA,NA,NA,COLONIA,PIEDAD NARVARTE,NA,NA,NA,03000,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0011,006,5556390807,SQUASH_DELTA@HOTMAIL.COM,WWW.CLUBSQUASHDELTA.COM,Fijo,19.40221131,-99.15718872,2010-07
788225,09005713941000121000000000U7,SQUASH ESTRELLA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TESORO,CALLE,JADE,CALLE,GRANATE,AVENIDA,LA VICTORIA,77,A,NA,NA,NA,NA,COLONIA,ESTRELLA,NA,NA,NA,07810,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1792,016,5555175822,SQUASHESTRELLA@HOTMAIL.COM,WWW.SQUASHESTRELLA.COM,Fijo,19.47363399,-99.1175745,2010-07
767071,09005713941000071000000000U4,SQUASH FRONTON HERNANDEZ,MIGUEL HERNANDEZ,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,321,CALLE,312,CALLE,314,CALLE,323,623,NA,NA,NA,NA,NA,COLONIA,NUEVA ATZACOALCO,NA,NA,NA,07420,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0845,012,5557159660,NA,NA,Fijo,19.49903168,-99.08395239,2010-07
720219,09007713943004011000000000U8,SQUASH GARZA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,CANAL DE TEZONTLE,AVENIDA,GUERRA DE REFORMA,CALLE,4 DE DICIEMBRE DE 1860,CALLE,BATALLA DE CALPULALPAN,134,NA,NA,NA,NA,NA,COLONIA,LEYES DE REFORMA TERCERA SECCIÓN,NA,NA,NA,09310,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4908,007,NA,NA,NA,Fijo,19.38369272,-99.06834646,2014-12
841222,09007467111013661010000000U1,SQUASH GENESIS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,RIO NILO,CALLE,RIO USUMACINTA,CALLE,RIO CANDELARIA,CALLE,CASAS GRANDES,13,MANZANA 53,NA,NA,NA,NA,COLONIA,VALLE DE SAN LORENZO,NA,NA,NA,09970,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3505,017,NA,NA,NA,Fijo,19.3012718,-99.07948851,2010-07
7905019,09007713943004571000000000U1,SQUASH GERARDS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SUR 25,CALLE,4,CALLE,2,CALLE,SUR 23,67,NA,NA,NA,NA,NA,COLONIA,LEYES DE REFORMA PRIMERA SECCIÓN,NA,NA,NA,09310,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1000,004,NA,NA,WWW.RSCSPORTSCARS.COM,Fijo,19.35689813,-99.07011092,2019-11
790452,09006713943000131001000000U0,SQUASH INN CLUB,MENDEZ SQUASH INN CLUB,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PLAYA REGATAS,AVENIDA,PROLONGACION PLAYA ERIZO,CALLE,PLAYA ROQUETA,EJE VIAL,1 ORIENTE (AVENIDA ANDRES MOLINA ENRIQUEZ),353,NA,NA,NA,NA,NA,COLONIA,REFORMA IZTACCIHUATL NORTE,NA,NA,NA,08810,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0880,001,NA,NA,NA,Fijo,19.38524899,-99.12895456,2010-07
8596451,09016713943001233000000000U2,SQUASH METROPOLITANO SA,DANIEL HERNANDEZ,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,LAGUNA DE TERMINOS,CALLE,LAGO XOCHIMILCO,CALLE,LAGO MURITZ,CALLE,LAGUNA DE MAYRAN,341,NA,NA,NA,NA,NA,COLONIA,ANÁHUAC I SECCIÓN,NA,NA,NA,11320,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0482,002,NA,NA,NA,Fijo,19.44299352,-99.17926626,2019-11
945603,09011713943000901000000000U6,SQUASH RASPE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LAS BODAS DE FIGARO,CALLE,ELIAS SALOMONIS,CALLE,JOSE TARTINI,CALLE,LAKME,9,MANZANA 134 LT 9,NA,NA,NA,NA,COLONIA,MIGUEL HIDALGO,NA,NA,NA,13200,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0217,006,5534816382,NA,NA,Fijo,19.28749319,-99.0436038,2014-12
994184,09013713941000011000000000U4,SQUASH SAN PEDRO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JUSTO SIERRA,CALLE,MARGARITAS,CALLE,GLADIOLAS,CALLE,CUITLAHUAC,95,NA,NA,NA,NA,NA,BARRIO,SAN PEDRO,NA,NA,NA,16090,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0230,015,NA,NA,NA,Fijo,19.25894746,-99.10803676,2010-07
884253,09011713941000051000000000U4,SQUASH WILDCAT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE DEL COMERCIO,CALLE,LA BARRANCA,CERRADA,MONTE,CALLE,LA BARRANCA,417,NA,NA,NA,NA,NA,BARRIO,SAN AGUSTIN,NA,NA,NA,13508,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0984,005,NA,NA,NA,Fijo,19.24648417,-99.00234907,2010-07
995831,09013713941000101000000000U3,SQUASH XALTOCAN,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO A NATIVITAS,PRIVADA,PRIMERA FRANCISCO GOYTIA,CALLE,LIRIO ACUATICO,CALLE,GARDENIA,393,NA,NA,NA,NA,NA,BARRIO,XALTOCAN,NA,NA,NA,16090,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0334,011,NA,NA,NA,Fijo,19.25228709,-99.10080875,2010-07
9120754,09007713943006261100000000U7,STAR CARDIO ELI,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,DE LAS FLORES,CALLE,JAMAICA,CALLE,LIRIO,CALLE,ALAMOS,NA,SN,NA,NA,NA,NA,COLONIA,CAMPESTRE POTRERO,NA,NA,NA,09637,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,426A,005,5554626645,NA,NA,Fijo,19.33066925,-98.97728211,2019-11
668035,09005713943001862002000000U1,STAR FUTBOL,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,PONIENTE 146,CALLE,NORTE 31-A,CALLE,NORTE 35,EJE VIAL,5 NORTE (MONTEVIDEO),NA,SN,NA,NA,NA,NA,COLONIA,NUEVA VALLEJO,NA,NA,NA,07750,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0883,004,5563596559,VALLEJO@STARFUTBOL.COM.MX,WWW.STARFUTBOL.COM.MX,Fijo,19.49798276,-99.15167144,2010-07
840878,09007713943001251000000000U3,STAR GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,INSURGENTES,CALLE,GUADALUPE VICTORIA,PRIVADA,INSURGENTES (SANTA CRUZ),CERRADA,SEGUNDA HIDALGO,49,MZ 68 LT 49,NA,NA,NA,NA,COLONIA,SANTA CRUZ MEYEHUALCO,NA,NA,NA,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1759,020,NA,NA,NA,Fijo,19.33741324,-99.04340735,2010-07
805239,09005713943000101000000000U5,STAR GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,503,CALLE,AVENIDA 511,CALLE,AVENIDA 513,CALLE,PRIMERA 511,79,NA,NA,NA,NA,NA,COLONIA,SAN JUAN DE ARAGÓN I SECCIÓN,NA,NA,NA,07969,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2235,013,NA,LUDUSFITNESLUTRITION@GMAIL.COM,NA,Fijo,19.45411162,-99.09554252,2010-07
838419,09007713943003751000000000U0,START LIGHT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,BALTAZAR ECHAVE RIOJA,CALLE,CANDELABRO,CALLE,LA MORA,CALLE,FRANCISCO X. SALAZAR,5,NA,NA,NA,0,A,BARRIO,GUADALUPE,NA,NA,NA,09900,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,209A,024,5539395837,NA,NA,Fijo,19.31116983,-99.07215453,2014-12
11169210,09010713943002651000000000U7,STEEL FYT MEXICO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,RETORNO,NINGUNO,AVENIDA,CENTRAL,CALLE,4,CALLE,FERROCARRIL DE CUERNAVACA,51,NA,NA,NA,NA,NA,COLONIA,SAN PEDRO DE LOS PINOS,NA,NA,NA,01180,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0135,006,NA,NA,NA,Fijo,19.3912354,-99.19182731,2024-11
9521166,09016713943001691000000000U1,STRESS FREE ZONE VISOSTUDIO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AGRICULTURA,CALLE,JOSE MARTI,CALLE,AVENIDA PROGRESO,CALLE,MINERIA,49,NA,NA,NA,NA,NA,COLONIA,ESCANDÓN II SECCIÓN,NA,NA,NA,11800,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,118A,009,NA,ARANTZA.PEREZ0205@GMAIL.COM,NA,Fijo,19.40294293,-99.17693354,2024-11
8528443,09010713943001353001000000U1,STRONG & HEALTHY FUNCIONAL GYM BOUTIQUE,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CERRADA,TOLTECAS,CALLE,NINGUNO,CALLE,TOLTECAS,PROLONGACION,SAN ANTONIO,166,NA,NA,1,NA,NA,COLONIA,CAROLA,CENTRO Y PLAZA COMERCIAL,PLAZA PARQUE SAN ANTONIO,SA 02,01180,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0135,010,NA,NA,NA,Fijo,19.38700992,-99.19331804,2019-11
11200417,09005713943005172000000000U1,STUDIO ANGY,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,MIGUEL LERDO DE TEJADA,CALLE,J. S. GARRIDO,CERRADA,MIGUEL LERDO DE TEJADA,CALLE,PRIVADA J. S. GARRIDO,25,MZ 1,NA,NA,NA,NA,COLONIA,EL TEPETATAL,NA,NA,NA,07130,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3252,026,NA,NA,NA,Fijo,19.56191485,-99.1365537,2024-11
10386978,09007713943007611000000000U2,STUDIO DAMOR,DIANA GARCIA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,DE LAS MINAS,CALLE,CONSEJO URBANO,PRIVADA,MINA DE SEVILLA,CALLE,BUENA VISTA,NA,SN,NA,NA,NA,NA,COLONIA,TENORIOS,NA,NA,NA,09680,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5075,018,5542752081,NA,NA,Fijo,19.32827964,-99.02463808,2024-11
10039483,09005713943005221000000000U6,STUDIO DANCE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JOSE MARIA MATA,CALLE,MATEO ECHAIZ,CALLE,ATZACOALCO,CALLE,ESPIRIDION MORENO,19,NA,NA,NA,NA,NA,COLONIA,CONSTITUCIÓN DE LA REPÚBLICA,NA,NA,NA,07469,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1472,009,NA,NA,NA,Fijo,19.48372762,-99.10202484,2024-11
10848455,09005713943004741000000000U4,STUDIO DE YOGA BALANCE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LIMA,CALLE,SIERRAVISTA,CALLE,LINDAVISTA,CALLE,CHICLAYO,880,A,NA,NA,3,NA,COLONIA,LINDAVISTA NORTE,NA,NA,NA,07300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0737,004,5562219519,YOGA_BALANCE_LINDAVISTA@GMAIL.COM,NA,Fijo,19.49439674,-99.12595445,2024-11
667847,09002713943000241000000000U6,STUDIO FITNESS GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,AZCAPOTZALCO,CALLE,AQUILES ELORDUY,CERRADA,CALLEJON JOSE MARIA PINO SUAREZ,AVENIDA,CENTENARIO,478,NA,NA,NA,NA,NA,COLONIA,NEXTENGO,NA,NA,NA,02070,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0472,003,NA,NA,NA,Fijo,19.47594773,-99.18720566,2010-07
10027378,09014713943002321000000000U9,STUDIO FLOW PILATES,STUDIO FLOW PILATES,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NEBRASKA,CALLE,LUISIANA,CALLE,ALABAMA,CALLE,IDAHO,74,B,NA,NA,NA,NA,COLONIA,NÁPOLES,NA,NA,NA,03810,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0384,010,5520069550,STUDIOFLOWPILATESMX@GMAIL.COM,FLOWPILATES-STUDIOREFORMER.COM,Fijo,19.39190198,-99.1756646,2024-11
11658602,09005713943005301000000000U6,STUDIO PILATES LINDAVISTA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,RIOBAMBA,CALLE,BUENAVISTA,EJE VIAL,5 NORTE (MONTEVIDEO),CALLE,PERNAMBUCO,737,NA,NA,17,NA,NA,COLONIA,LINDAVISTA SUR,CENTRO Y PLAZA COMERCIAL,PLACITA RIOBAMBA,3,07300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0968,013,5525067860,NA,NA,Fijo,19.48958722,-99.12789372,2024-11
11794308,09014713943002451000000000U4,STUDIO PILATES TRANSFORMER,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,UNIVERSIDAD,CALLE,Tajín,CALLE,Concepción Beistegui,CALLE,Ninguno,352,NA,NA,NA,NA,NA,COLONIA,NARVARTE ORIENTE,NA,NA,NA,03023,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0435,018,5559043363,NA,NA,Fijo,19.38709474,-99.15411737,2025-04
669077,09005713943002391000000000U0,STUDIO SANDY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SAN MIGUEL,CERRADA,DUODECIMA SAN MIGUEL,CALLE,MIGUEL INCLAN,CALLE,MIGUEL INCLAN,3,MZ 52 LOTE 3,NA,NA,NA,NA,COLONIA,LOMAS DE CUAUTEPEC,NA,NA,NA,07110,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2729,022,5523042833,NA,NA,Fijo,19.5679221,-99.13295861,2014-12
832710,09007713943001732000000000U2,SUPER GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,JOSE LOPEZ PORTILLO,CALLE,MARTIRES DE TLATELOLCO,CALLE,GIGANTE,CALLE,TACUBAYA,10,NA,NA,NA,NA,NA,COLONIA,CONSEJO AGRARISTA MEXICANO,NA,NA,NA,09760,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5060,002,5566173941,NA,NA,Fijo,19.32628021,-99.05429954,2010-07
10362990,09002713943001401000000000U5,SUPREME CROSS FITNESS CENTER,SUPREME CFC S,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,CUITLAHUAC,CALLE,PONIENTE 44,CALLE,ITACA,CALLE,NORTE 81,2314,NA,NA,NA,NA,NA,COLONIA,CLAVERÍA,NA,NA,NA,02080,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0805,017,5524928446,NA,NA,Fijo,19.4598607,-99.17844658,2024-11
6318665,09010713941000185010003227M2,SWADM SPORTS WORLD CORPORATIVO,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,101 a 250 personas,PROLONGACION,VASCO DE QUIROGA,CALLE,MARIO PANI,CALLE,NINGUNO,AUTOPISTA,MÉXICO-TOLUCA,3880,NA,EDIFICIO VQ,18,NA,NA,COLONIA,SANTA FE CUAJIMALPA,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,SN,01219,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0369,001,NA,VERONICA.CHINAS@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.36165628,-99.2776807,2010-07
6322942,09010713941000151011003227S4,SWALT SPORTS WORLD ALTAVISTA,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,AVENIDA,SANTA CATARINA,CALLE,HERMENEGILDO GALEANA,CALLE,CERRADA DE LA CERCA,CALLE,MARISCAL,380,NA,NA,NA,NA,NA,COLONIA,ALTAVISTA,NA,NA,NA,1060,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,110A,009,NA,SERVICIOACLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.34717604,-99.20166752,2012-06
6322947,09014713941000204012003227S3,SWAMO SPORTS WORLD AMORES,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,AVENIDA,COYOACAN,EJE VIAL,8 SUR (JOSÉ MARÍA RICO),CALLE,RODRÍGUEZ SARO,CALLE,AMORES,1622,NA,CAMPUS CORPORATIVO COYOACAN,1,NA,PB,COLONIA,DEL VALLE SUR,NA,NA,NA,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0810,010,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.36555288,-99.17242191,2014-12
6322951,09016713941000234010003227S5,SWANT SPORTS WORLD ANTARA,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,PROLONGACION,MOLIERE,CALLE,FERROCARRIL DE CUERNAVACA,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,843,B,NA,NA,2,NA,COLONIA,GRANADA,CENTRO Y PLAZA COMERCIAL,PLAZA ANTARA,SN,11520,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0444,013,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM,WWW.SPORTSWORLD.COM.MX,Fijo,19.43859716,-99.20309352,2010-07
6322949,09016713941000194012003227S1,SWANZ SPORTS WORLD ANZURES,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,CALLE,LEIBNITZ,CALLE,EMMANUEL KANT,CALLE,DARWIN,CALLE,SHAKESPEARE,117,NA,NA,1,NA,NA,COLONIA,ANZURES,EDIFICIO COMERCIAL Y DE SERVICIOS,PWC,SN,11590,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0711,030,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.42930452,-99.17838916,2014-12
6846348,09010713941000293011003227S4,SWBAR SPORTS WORLD BARRANCA,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,REVOLUCION,CALLE,ALFONSO CASO,CALLE,CÓNDOR,PERIFERICO,BOULEVARD ADOLFO LÓPEZ MATEOS,0,NA,NA,NA,NA,NA,COLONIA,LOS ALPES,CENTRO Y PLAZA COMERCIAL,PORTAL SAN ANGEL,-,01010,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0987,016,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.36111116,-99.18953374,2018-03
9393668,09004713943000783000003227S3,SWBOS SPORTS WORLD PABELLON BOSQUES,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,LOMA DEL RECUERDO,CALLE,LOMA DEL RECUERDO,PRIVADA,PASEO DE LAS BUGAMBILIAS,CALLE,LOMA DE VISTA HERMOSA,1813,NA,NA,NA,NA,NA,COLONIA,LOMAS DE VISTA HERMOSA,CENTRO Y PLAZA COMERCIAL,PABELLON BOSQUES,SN,5100,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0176,003,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM,WWW.SPORTSWORLD.COM.MX,Fijo,19.38251851,-99.26741,2023-11
6322940,09015713941000111012003227S7,SWCON SPORTS WORLD CONDESA,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,AVENIDA,SONORA,AVENIDA,AMSTERDAM,AVENIDA,MÉXICO,CALLE,CELAYA,180,C,NA,NA,NA,NA,COLONIA,HIPÓDROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,120A,004,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM.MX,WWW.SPORTSWORLD.COM.MX,Fijo,19.41314235,-99.16759296,2012-06
6716780,09014713941000221011003227S7,SWFEL SPORTS WORLD FELIX CUEVAS,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,51 a 100 personas,EJE VIAL,7 SUR FELIX CUEVAS,CERRADA,JOSÉ IGNACIO BARTOLACHE,CALLE,ADOLFO PRIETO,CALLE,SAN LORENZO,374,NA,NA,NA,NA,NA,COLONIA,TLACOQUEMECATL,CENTRO Y PLAZA COMERCIAL,CITY SHOPS DEL VALLE,SN,03400,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0736,004,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM,WWW.SPORTSWORLD.COM.MX,Fijo,19.37261495,-99.17326799,2016-01
6322944,09008713941000114010003227S6,SWJER SPORTS WORLD SAN JERONIMO,OPERADORA Y ADMINISTRADORA SW,713943,Centros de acondicionamiento físico del sector privado,31 a 50 personas,BOULEVARD,ADOLFO RUÍZ CORTINES,AVENIDA,LUIS CABRERA,CERRADA,REDENCIÓN INDÍGENA,AVENIDA,MÉXICO-CONTRERAS,3307,NA,NA,NA,NA,NA,COLONIA,SAN JERÓNIMO LÍDICE,NA,NA,NA,10200,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0086,010,NA,SERVICIOALCLIENTE@SPORTSWORLD.COM,WWW.SPORTSWORLD.COM.MX,Fijo,19.32315443,-99.21790872,2014-12
